LogicalTGA,SourceClass,TGAPath,TGABYTES,TGASHA256,BTIPath,BTIBYTES,BTISHA256
dlc-frontend\textures\ui\ui button slider arrow left 32x32.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow left 32x32.tga,4114,c128d573c19650c6c86980c19b79eb3d46c28f4b2789daf940f80dba077766d2,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow left 32x32.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui button slider arrow right 32x32 clicked.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32 clicked.tga,4114,d9c86d9d8069277074c3c34f64e27dd3e59ec3a40879c392076fb4beb9f24812,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32 clicked.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.tga,4114,ae05a5b82ad03c8b613122dd011d3a67545fd40b99d4b1caaa9b2a0210d8c465,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui button slider arrow right 32x32.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32.tga,4114,f826ff0a5fdbfdac7453bfe4ce983d277c7b5345c5f6f6db605a311b3d886796,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.tga,4114,799815317e1256006fd4042bc2b742a3c1f98225e51039348f589deef30ac114,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.tga,4114,b53b2bd52030fee4dce50b0e3c69b93c002498f37a9b935c021fccd55f95a93a,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui button slider arrow up 32x32.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32.tga,4114,2f2d45f8d29aec0e885d34442fe98b5075c6d14a8a7f634fb7f95f7f93195eab,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui god all random 256x256.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god all random 256x256.tga,262162,c49329e03d80fa2279713e79c608446bc55b0997a28ac1cd68568a7693c8fb4e,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god all random 256x256.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
dlc-frontend\textures\ui\ui god all random 32x32.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god all random 32x32.tga,4114,455e759088d2e2961fd1f186f56f4001a73decbd109d379d0b86107ea4d236fd,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god all random 32x32.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui god boarder highlight 128x128.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god boarder highlight 128x128.tga,262162,461e5744d08d4f3fc557944350f127ab18ceaa2f591132fb62ea867eb96511df,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god boarder highlight 128x128.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui icon button clicked.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button clicked.tga,16402,e6b21cc2a32b517b807b06a2eb618dec1d62c179fe0c9faf99665be70b0cc326,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button clicked.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui icon button foreground film.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground film.tga,16402,7c790efad0c36b58240193e976e1559210ce75fe106583f3daef4f3d01c11f5b,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground film.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui icon button foreground history.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground history.tga,16402,549a5197f92f7d64636397092d8c2d5c76957da43b96ececd7f5cd5fb71e85a5,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground history.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui icon button foreground options.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground options.tga,16402,a81a8bc7e9cdc99c3a22c4f9bb7604bef35f7c3cd86f581c031c8afdbcc471f1,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground options.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui icon button foreground steam.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground steam.tga,16402,a91342306055f418a3097b169da4c32e19394082a3fccb93224a4149706aed2c,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground steam.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui icon button rollover.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button rollover.tga,16402,1fcfe735afa884f3749731f1e0e9d2ffcb38b47b02be06cf1c9830fb73f05f88,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button rollover.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui icon button.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button.tga,16402,e4e038b02afbd8e3edfd5cc398c7e3df68819a72aff5fae561e1e8fa553097e3,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui map boarder highlight 128x128.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map boarder highlight 128x128.tga,262162,461e5744d08d4f3fc557944350f127ab18ceaa2f591132fb62ea867eb96511df,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map boarder highlight 128x128.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui map boarder template 128x128.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map boarder template 128x128.tga,262162,0ce43d517818242dbab6527c9c415847ea42f02b8c7526f03f7f5a21981a5eef,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map boarder template 128x128.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui map size select giant clicked.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select giant clicked.tga,65554,0cd26db02b6c961c70286e6d84e7d6fb8ebef82013bf8a1cc10401df7c7d0a96,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select giant clicked.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui map size select giant.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select giant.tga,65554,b6a3c989ddc5b814bfbac05c25f8a9535cb633934e3d24ffddb3d2b4acf397ae,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select giant.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui map size select large clicked.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select large clicked.tga,65554,37c8896c07c35d11f3699f4193913492ecae943d7f356d72dd5bc429391228e9,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select large clicked.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui map size select large.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select large.tga,65554,cbbf820c168613917208424d1124adf007dbb491105996be334b82b46df2717d,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select large.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui map size select normal clicked.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select normal clicked.tga,65554,6b7a1bc3bc4d77798787154b77a3ba372feb8d7eff0fef4bce759e3b12c99db1,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select normal clicked.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame button clicked.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button clicked.tga,65554,2fad6048c6df9c126e20d8104081ac7d1229214ef921977c780edc131ee75e21,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button clicked.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame button glow.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button glow.tga,65554,41da0ca01f5c9f46a23a92fd1862a9f5eb42e97549ffa685d4c9ebabbeafb9a7,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button glow.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame button rollover.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button rollover.tga,65554,9641d05db381be76689c40b177bf8203dcbfd68905571c6e6d4024e60a0bce6f,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button rollover.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame button.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button.tga,65554,ac380735c224b50039fb721b834f639095b3478dd4288db2c45d666592b36106,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame left bottom.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left bottom.tga,692658,d33e483e0e33309f695b1ea0c9cb9e7c56bdfcf1f127ea931fbef7a237ba3c68,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left bottom.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame left middle.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left middle.tga,692658,f24e0e812a4a2120c1f9ec3003d6ad2e0c7ca2b9e63f6de089171f177931dc1a,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left middle.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame left top.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left top.tga,692658,2602cff7f17454a6c5723fdcd03ac117812b76a6e32ade330475c1e8727e1180,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left top.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame right bottom.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right bottom.tga,692658,b4bd7e96fb535146c32b2cbccdb31099d0773a115d58ad0801c4aadeae968574,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right bottom.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame right middle.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right middle.tga,692658,64d8656c7777f005c0e5af59e9cb8450f277d58ba7ed2dab236e882c31478d43,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right middle.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame right top.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right top.tga,692658,e9bfc8b05ec609d29ecbdd35823c4dfcfd9cb98c048b55258ffc974d9c4183aa,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right top.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
dlc-frontend\textures\ui\ui pregame transparency background.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame transparency background.tga,4114,db5371c709980371e93da030570bd5ba6cb969dd0b252a8c91d28b9e6b7d15e8,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame transparency background.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
dlc-frontend\textures\ui\ui scroll bottom tile 8x8.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll bottom tile 8x8.tga,274,1cba6598dddb1189f0905c75ef467df537c9b5837a45eb5b885b96328d535b35,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll bottom tile 8x8.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll bottom tile.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll bottom tile.tga,1042,fdd76ffeb0c90e016d298c74f06d837aca0d57dd2c60406b56bb813baed895b8,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll bottom tile.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll cap left 8x8.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap left 8x8.tga,274,5e6103f0db6e2b7c33a076789a79b4c4e0ea60d4cfd75b2dd5dc30011e543c35,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap left 8x8.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll cap left.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap left.tga,530,61e883d36b12a84ccaa7f7d02f712183d69f484f7ac0c80c669660ddae2bf4de,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap left.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll cap right 8x8.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap right 8x8.tga,274,b6c4867599171c0a8c3deb5c8cb46ca255ba3b6cdaa34072d4e65fc26cf563d2,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap right 8x8.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll cap right.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap right.tga,530,0df13b847bebcb808c440a0693f519e4b638e89e58f147b743b449e8d54037f7,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap right.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll middle 128x16.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 128x16.tga,32786,29f2c7797e3b8299cd4d0fe81d42c211172fecd4ff2a0cb7de8e8bc8e3043a1b,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 128x16.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll middle 256x16.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 256x16.tga,65554,20a1428c13bba8f86883899c07598e1cf54698842c313ff57fe396597237036a,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 256x16.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll middle 64x16.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 64x16.tga,2066,0417fe19e8332cb331853cfb9168a85130a298301b18089c87e253ff0044d076,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 64x16.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll middle tile 8x8.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle tile 8x8.tga,274,7f5b24dc31ee7dd01e34e420012506b16bcc8d455959ac1008081daa0b54c89e,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle tile 8x8.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll middle tile.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle tile.tga,4114,938d8dd5f0b29d4007ce198626ab2f391431ed9016096d2d3fefea3f53d4a4d0,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle tile.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll top tile 8x8.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll top tile 8x8.tga,274,414a2bd72c7472809823c6d96bb17772db8915a1f5351b35ede42a699afa6909,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll top tile 8x8.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui scroll top tile.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll top tile.tga,1042,36d211823432bf0bfd6282c77d44a5a9efa42c5fdbb39063cb8d6afc3d0697b7,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll top tile.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui text box left.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui text box left.tga,2066,385fe8b52ca38b8837374e42b20d514a0d7e7ebefbf58d06faa5de40a51b64c8,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui text box left.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui text box middle.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui text box middle.tga,4114,67f71ce8ceb8d889de0982b9bc999fb3787ff1a20d2674c1cc7cbbed22f57295,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui text box middle.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui text box right.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui text box right.tga,2066,3a0231b72fb12fd93cc51b6279f9fa3d02c23e0dc8cad6e304825106d6b91016,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui text box right.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
dlc-frontend\textures\ui\ui text chat box.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui text chat box.tga,4114,568264cd1460747cc7ceed3a821b7e8490601041bac760338b31cb51ab67b1a5,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui text chat box.bti,37,28930fa60741bcb699fcde571fa24cd95ab0bdefa63fe02bb80197874d4d2cc3
textures\_missingtexture.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\_missingtexture.tga,262162,ba0e878f61184f86fe993c0bb4737429aae0267900e4d8d8786f306299fa9d52,D:\AI_upscaling\AoMEE\extracted\textures\_missingtexture.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\agamemnon map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\agamemnon map.tga,262162,a8e8c2a0d434d7e90abac127224d02ac1ebdf8ea1e5f814b827f51e2ccffaadb,D:\AI_upscaling\AoMEE\extracted\textures\agamemnon map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\animal aurochs map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\animal aurochs map.tga,16402,c5d9d08bada184d542bc390fab50480d2667baf21c2b828e9e9b1c00b523aeb7,D:\AI_upscaling\AoMEE\extracted\textures\animal aurochs map.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\animal baboon corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\animal baboon corpse bodya.tga,4114,025833ab49ab6055c5e75e3eea64697898a23ac7e651dd446f13276a0548657d,D:\AI_upscaling\AoMEE\extracted\textures\animal baboon corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\animal baboon corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\animal baboon corpse skeletona.tga,4114,0fe0a764d2eebc445d96dea0a2b2d07c5fd45f3f3b89c5a0c9c089e1b16f07a1,D:\AI_upscaling\AoMEE\extracted\textures\animal baboon corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\animal baboon map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\animal baboon map.tga,16402,1812b330e2c1b14541262bddad0413c98af4ea025e005b787234fc9628f61e07,D:\AI_upscaling\AoMEE\extracted\textures\animal baboon map.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\animal bear corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\animal bear corpse bodya.tga,4114,562b4676387266ce061924123e080266312a5485b32edaf3e2b16735d828df2b,D:\AI_upscaling\AoMEE\extracted\textures\animal bear corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\animal bear corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\animal bear corpse skeletona.tga,4114,5a9a75cbbab011c914199d585417cddb53ca05bbfdef56011704327e678509d9,D:\AI_upscaling\AoMEE\extracted\textures\animal bear corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
