"RelativePath","SourceType","TgaPath","BtiPath","OriginalDdtPath","Width","Height","TgaImageType","BitsPerPixel","TgaBytes","BtiFound","OriginalDdtFound","ProcessingEligible","DuplicateRelativePath"
"textures\icons\improvement rime icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement rime icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement rime icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement rime icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement ring giver icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement ring giver icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement ring giver icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement ring giver icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement ring giver icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement ring giver icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement ring giver icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement ring giver icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement roar of orthus icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement roar of orthus icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement roar of orthus icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement roar of orthus icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement roar of orthus icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement roar of orthus icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement roar of orthus icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement roar of orthus icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement sacred cats icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sacred cats icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sacred cats icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement sacred cats icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement sacred cats icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sacred cats icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sacred cats icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement sacred cats icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement sacrifices icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sacrifices icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sacrifices icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement sacrifices icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement safe passage icons 32.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement safe passage icons 32.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement safe passage icons 32.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement safe passage icons 32.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement safe passage icons 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement safe passage icons 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement safe passage icons 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement safe passage icons 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement safeguard icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement safeguard icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement safeguard icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement safeguard icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement safeguard icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement safeguard icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement safeguard icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement safeguard icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement salt amphora icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement salt amphora icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement salt amphora icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement salt amphora icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement salt amphora icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement salt amphora icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement salt amphora icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement salt amphora icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement sarissa icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sarissa icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sarissa icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement sarissa icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement sarissa icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sarissa icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sarissa icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement sarissa icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement scalloped axe icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement scalloped axe icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement scalloped axe icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement scalloped axe icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement scalloped axe icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement scalloped axe icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement scalloped axe icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement scalloped axe icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement secrets of the titans icons 32.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement secrets of the titans icons 32.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement secrets of the titans icons 32.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement secrets of the titans icons 32.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement secrets of the titans icons 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement secrets of the titans icons 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement secrets of the titans icons 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement secrets of the titans icons 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement seed of gaia icons 32.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement seed of gaia icons 32.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement seed of gaia icons 32.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement seed of gaia icons 32.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement seed of gaia icons 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement seed of gaia icons 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement seed of gaia icons 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement seed of gaia icons 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement sekhmet icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sekhmet icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sekhmet icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement sekhmet icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement sentry tower icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sentry tower icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sentry tower icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement sentry tower icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement sentry tower icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sentry tower icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sentry tower icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement sentry tower icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement serpent spear icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement serpent spear icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement serpent spear icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement serpent spear icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement serpent spear icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement serpent spear icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement serpent spear icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement serpent spear icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement shaduf icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shaduf icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shaduf icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement shaduf icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement shaduf icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shaduf icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shaduf icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement shaduf icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement shaft mine icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shaft mine icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shaft mine icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement shaft mine icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement shaft mine icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shaft mine icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shaft mine icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement shaft mine icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement shafts of plague icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shafts of plague icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shafts of plague icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement shafts of plague icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement shafts of plague icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shafts of plague icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement shafts of plague icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement shafts of plague icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement signal fires icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement signal fires icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement signal fires icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement signal fires icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement signal fires icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement signal fires icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement signal fires icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement signal fires icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement skin of rhino icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement skin of rhino icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement skin of rhino icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement skin of rhino icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement skin of the rhino icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement skin of the rhino icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement skin of the rhino icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement skin of the rhino icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement slings of the sun icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement slings of the sun icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement slings of the sun icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement slings of the sun icon 64.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement slings of the sun icon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement slings of the sun icon.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement slings of the sun icon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement slings of the sun icon.ddt","64","64","2","32","16402","True","True","True","False"
"textures\icons\improvement sons of sleipnir icon 64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sons of sleipnir icon 64.tga","D:\AI_upscaling\AoMEE\extracted\textures\icons\improvement sons of sleipnir icon 64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\icons\improvement sons of sleipnir icon 64.ddt","64","64","2","32","16402","True","True","True","False"
