"RelativePath","FullPath","Size","UTF8BOM","Alpha","NoMip","Format","Text"
"textures\icons\cavalry c war chariot icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry c war chariot icon.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\cavalry e camelry icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry e camelry icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry e camelry icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry e camelry icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry e chariot archer icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry e chariot archer icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry e chariot archer icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry e chariot archer icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry e mercenary icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry e mercenary icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry e mercenary icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry e mercenary icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g cataphract icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g cataphract icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g cataphract icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g cataphract icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g hetairoi icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g hetairoi icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g hetairoi icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g hetairoi icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g hippikon icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g hippikon icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g hippikon icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g hippikon icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g prodromos icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g prodromos icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g prodromos icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g prodromos icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g scout icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g scout icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry g scout icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry g scout icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry n jarl icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry n jarl icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry n jarl icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry n jarl icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry n raiding cavalry icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry n raiding cavalry icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry n raiding cavalry icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry n raiding cavalry icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry war elephant icon 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry war elephant icon 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry war elephant icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry war elephant icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry x jav cav hero icons 32.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry x jav cav hero icons 32.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry x jav cav hero icons 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry x jav cav hero icons 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry x jav cav icons 32.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry x jav cav icons 32.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry x jav cav icons 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry x jav cav icons 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry x lancer hero icons 32.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry x lancer hero icons 32.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry x lancer hero icons 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry x lancer hero icons 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry x lancer icons 32.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry x lancer icons 32.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\cavalry x lancer icons 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\cavalry x lancer icons 64.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\icons\chargebar empty.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\chargebar empty.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\chargebar health.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\chargebar health.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\chargebar power.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\chargebar power.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\chat icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\chat icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command attack move icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command attack move icon.bti","25","False","1","False","DeflatedRGBA8","alpha=1 fmt=DeflatedRGBA8"
"textures\icons\command back to work icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command back to work icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command cancel town bell icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command cancel town bell icon.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\command clear gather icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command clear gather icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command create ulfsark icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command create ulfsark icon.bti","25","False","1","False","DeflatedRGBA8","alpha=1 fmt=DeflatedRGBA8"
"textures\icons\command dangerous gaia icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command dangerous gaia icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command defend unit icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command defend unit icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command empower icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command empower icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command garrison icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command garrison icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command guard icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command guard icon.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\command herdable gaia icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command herdable gaia icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command panel combat icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command panel combat icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command panel icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command panel icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command patrol icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command patrol icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command repair icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command repair icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command repeat off icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command repeat off icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command repeat on icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command repeat on icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command repeat rollover icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command repeat rollover icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command return to main icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command return to main icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command set gather icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command set gather icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command stop icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command stop icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command summon all workers icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command summon all workers icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command time shift icons 32.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command time shift icons 32.bti","37","False","1","False","DeflatedRGBA8","alpha=1 noalphatest fmt=DeflatedRGBA8"
"textures\icons\command time shift icons 64.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command time shift icons 64.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\command tower garrison icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command tower garrison icon.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\command town bell icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command town bell icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command unboard icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command unboard icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\command ungarrison icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\command ungarrison icon.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\defensive active.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\defensive active.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\defensive.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\defensive.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\delete.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\delete.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\detailedhelp.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\detailedhelp.bti","25","False","4","False","DeflatedRGBA8","alpha=4 fmt=DeflatedRGBA8"
"textures\icons\e charge bar.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\e charge bar.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor brushsettings.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor brushsettings.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor canyon.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor canyon.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor cinematics.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor cinematics.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor cliff.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor cliff.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor copy.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor copy.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor cut.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor cut.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor delete.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor delete.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor deleteunit.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor deleteunit.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor edit water.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor edit water.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor forest.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor forest.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor lake.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor lake.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor letterboxbars.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor letterboxbars.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor lighting.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor lighting.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor load.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor load.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor mountain.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor mountain.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor moveunit.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor moveunit.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor new.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor new.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor ocean.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor ocean.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor open.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor open.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor paintterrain.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor paintterrain.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor paste.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor paste.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor placeunit.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor placeunit.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor raiselowerterrain.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor raiselowerterrain.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\icons\editor redo.bti","D:\AI_upscaling\AoMEE\extracted\textures\icons\editor redo.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
