LogicalTGA,SourceClass,ActualPath,Exists,DecodeOK,ActualWidth,ActualHeight,ExpectedWidth,ExpectedHeight,ActualSizeBytes,ExpectedFileSizeKB,SizeOK,DimensionsOK,Status,Error
textures/building e shared02 2 map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e shared02 2 map.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building e shrine age1.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e shrine age1.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e shrine shadow age1.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e shrine shadow age1.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e shrine shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e shrine shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e shrine.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e shrine.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building e shrine02.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e shrine02.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building e siege camp age2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e siege camp age2 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e siege camp age3 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e siege camp age3 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e siegeconstruction.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e siegeconstruction.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e stable age2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e stable age2 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e stable shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e stable shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e statue c base.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e statue c base.tga,True,True,128,128,128,128,65554,64.0,False,True,FAIL,file size mismatch; 
textures/building e statue c.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e statue c.tga,True,True,128,128,128,128,65554,64.0,False,True,FAIL,file size mismatch; 
textures/building e storehouse shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e storehouse shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e temple age1 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e temple age1 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e temple age2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e temple age2 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e temple age3 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e temple age3 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e temple b shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e temple b shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e temple shadow age1.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e temple shadow age1.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e temple shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e temple shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e titan gate map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e titan gate map.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building e titan gate rocks.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e titan gate rocks.tga,True,True,128,128,128,128,65554,64.0,False,True,FAIL,file size mismatch; 
textures/building e towncenter shadow age2.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e towncenter shadow age2.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e towncenter shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e towncenter shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e tradedock shadow age1.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e tradedock shadow age1.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e tradedock shadow age2.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e tradedock shadow age2.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e tradedock shadow age3.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e tradedock shadow age3.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e tradedock shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e tradedock shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building e underground passage egyptian.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e underground passage egyptian.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building e wall4.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e wall4.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building e wallconnector age2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e wallconnector age2 shadow.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building e wallconnector age3 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e wallconnector age3 shadow.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building e walllong age2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e walllong age2 shadow.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building e walllong age3 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e walllong age3 shadow.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building e walllong age4 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e walllong age4 shadow.tga,True,True,64,16,64,16,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building e wallshort age2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e wallshort age2 shadow.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building e wallshort age3 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e wallshort age3 shadow.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building e wonder accessories.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e wonder accessories.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building e wonder shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building e wonder shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building falling leaf.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building falling leaf.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g age0.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g age0.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g archery range shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g archery range shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g archery rangeage1 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g archery rangeage1 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g archery rangeage2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g archery rangeage2 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g archery rangeage3 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g archery rangeage3 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g arconstruction shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g arconstruction shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g armory destructed shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g armory destructed shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g armory shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g armory shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g armoryage2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g armoryage2 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g armoryage3 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g armoryage3 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g armoryconstruction shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g armoryconstruction shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g barracks destructed shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g barracks destructed shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g barracks shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g barracks shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g barracksage1 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g barracksage1 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g barracksage2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g barracksage2 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g barracksage3 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g barracksage3 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g barracksconstruction shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g barracksconstruction shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g colomnshadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g colomnshadow.tga,True,True,16,16,16,16,1042,1.0,False,True,FAIL,file size mismatch; 
textures/building g constructiontemple.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g constructiontemple.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g destroyed.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g destroyed.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g dockage1 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g dockage1 shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g fortifiedwall.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortifiedwall.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g fortress cinematic shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortress cinematic shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g fortress destructed shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortress destructed shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g fortress shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortress shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g fortress.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortress.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g fortressconstruction shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortressconstruction shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g fortressroof.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortressroof.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g fortresswall destructed.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortresswall destructed.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g fortresswall.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortresswall.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g fortresswall2 destructed.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortresswall2 destructed.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g fortresswall2.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g fortresswall2.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g gate open shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g gate open shadow.tga,True,True,64,16,64,16,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building g gate shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g gate shadow.tga,True,True,64,16,64,16,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building g gateall.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g gateall.tga,True,True,256,64,256,64,65554,64.0,False,True,FAIL,file size mismatch; 
textures/building g granary destroyed shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g granary destroyed shadow.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/building g granaryconstruction shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g granaryconstruction shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g hades temple shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g hades temple shadow.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/building g hades wonder shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g hades wonder shadow.tga,True,True,128,128,128,128,65554,64.0,False,True,FAIL,file size mismatch; 
textures/building g hades wonder.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g hades wonder.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g hades wonder01.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g hades wonder01.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/building g hadeswonder 2 shadow.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\building g hadeswonder 2 shadow.tga,True,True,128,128,128,128,65554,64.0,False,True,FAIL,file size mismatch; 
