relative_path,source_width,source_height,output_width,output_height,dimension_ok,alpha_ok,output_decode_ok,source_rgba_sha256,output_rgba_sha256,error
textures/icons/building guard tower icon 64.tga,64,64,256,256,True,True,True,c318e49eb62e042d10f4220973ef9f7d33bb7ac721149a0475572ac0b5dcbb80,d7974bd3678a2875ce263a619834e00ce41962bf7cd8d43ec66565ce62cf7b49,
textures/icons/building guard tower icon.tga,64,64,256,256,True,True,True,c318e49eb62e042d10f4220973ef9f7d33bb7ac721149a0475572ac0b5dcbb80,d7974bd3678a2875ce263a619834e00ce41962bf7cd8d43ec66565ce62cf7b49,
textures/icons/building guild icons 128.tga,128,128,512,512,True,True,True,1e9b36cb9bc353eb822d7e3e7a02483dd82fbd47a16a8a061da84e6bd7d6827c,3b5740b9a165eb26e155a2487b74b70a163b85e75102d6dde7cb9250a2f465d3,
textures/icons/building guild icons 32.tga,64,64,256,256,True,True,True,b73739a433e92c523a6e4f3d11a9c8aef9ae97aaaa8cda4aaf507c325cebaf9a,67300383e8914eb84af9a72ed3708ece3e21b16fb9f3dc3b4beefd08387fa35e,
textures/icons/building guild icons 64.tga,64,64,256,256,True,True,True,b73739a433e92c523a6e4f3d11a9c8aef9ae97aaaa8cda4aaf507c325cebaf9a,67300383e8914eb84af9a72ed3708ece3e21b16fb9f3dc3b4beefd08387fa35e,
textures/icons/building house icon 64.tga,64,64,256,256,True,True,True,e8f24ba60ffd1e39b7143b95ab88cb20a296faa1a2cd324080d813b186d2b4b3,fed2e0e6afd1591621bb9cedcb76794a2b1c160d24b0d42a816f074dd849ce2a,
textures/icons/building house icon.tga,64,64,256,256,True,True,True,e8f24ba60ffd1e39b7143b95ab88cb20a296faa1a2cd324080d813b186d2b4b3,fed2e0e6afd1591621bb9cedcb76794a2b1c160d24b0d42a816f074dd849ce2a,
textures/icons/building iron wall icons 32.tga,64,64,256,256,True,True,True,3b4ebffe62945f152a057ba94316417b2b1122bc7f2b77f800757b6a10ad0150,58841cd159290ad3ec1225c815ef1985846005d0e89a6790e37b3dce4b0fff18,
textures/icons/building iron wall icons 64.tga,64,64,256,256,True,True,True,3b4ebffe62945f152a057ba94316417b2b1122bc7f2b77f800757b6a10ad0150,58841cd159290ad3ec1225c815ef1985846005d0e89a6790e37b3dce4b0fff18,
textures/icons/building lighthouse icon 64.tga,64,64,256,256,True,True,True,656d92d1d55737aa6dafa24747267a6e415ac1af1771e2c04480120a5d2b1c7d,2e1981b4f8fb8360f622cbae4b561a1a0d9749e7497faedf8a122f9cd5e6fd9c,
textures/icons/building lighthouse icon.tga,64,64,256,256,True,True,True,656d92d1d55737aa6dafa24747267a6e415ac1af1771e2c04480120a5d2b1c7d,2e1981b4f8fb8360f622cbae4b561a1a0d9749e7497faedf8a122f9cd5e6fd9c,
textures/icons/building lion statue icon 64.tga,64,64,256,256,True,True,True,2ba148642b9dcec13e3a387b0175fe108bd3cf6ed6999d17fa8b5f7be172ac9c,ae496fabdba1b49a518337ff2b2f402f3d7e19f45556848d24c16676d18c98cd,
textures/icons/building lumbercamp icon 64.tga,64,64,256,256,True,True,True,9175da723dc6d8ac0ffed13a7b187ad4b3ac1245bb2a638be9acf7442178a76a,bd05cf1182f48693290a2a2e9a7d1beae9c676c91fe9961674b79501faaaae73,
textures/icons/building lumbercamp icon.tga,64,64,256,256,True,True,True,9175da723dc6d8ac0ffed13a7b187ad4b3ac1245bb2a638be9acf7442178a76a,bd05cf1182f48693290a2a2e9a7d1beae9c676c91fe9961674b79501faaaae73,
textures/icons/building manor icons 128.tga,128,128,512,512,True,True,True,4530b14db287e9f4babb96a80a9a4b7737a2c1cfdc72cb8986b47fb2735dd506,c426f4f1b103ff70bf799a3b17a86dae50761d25d629c5d6466c2e01136140be,
textures/icons/building manor icons 32.tga,64,64,256,256,True,True,True,e75b5a2e09df6b9b79240d2f6788172fd96dd362bb2c26bf3c2338f8826fdc61,7e129cff4cbedc528c3c0346264281d3aecf435826a87852fa45db439ff5cb93,
textures/icons/building manor icons 64.tga,64,64,256,256,True,True,True,e75b5a2e09df6b9b79240d2f6788172fd96dd362bb2c26bf3c2338f8826fdc61,7e129cff4cbedc528c3c0346264281d3aecf435826a87852fa45db439ff5cb93,
textures/icons/building market icon 64.tga,64,64,256,256,True,True,True,08d0e52b20b30a45e56442ae91b6b0a0cd8df2739df0ead83f01d0fbe29c78b0,c02fc09ff2e38a7ecf61fc1bb9b1dee821629ecb4f70a18313f978a01a29d493,
textures/icons/building market icon.tga,64,64,256,256,True,True,True,08d0e52b20b30a45e56442ae91b6b0a0cd8df2739df0ead83f01d0fbe29c78b0,c02fc09ff2e38a7ecf61fc1bb9b1dee821629ecb4f70a18313f978a01a29d493,
textures/icons/building mining camp icon 64.tga,64,64,256,256,True,True,True,710e52dc7e3d3f7492273fbac944a2acfe13fc54da3e64a7ebde09d608e14e87,f589bd2a7ca79d039dc8ebc4ec844441f675302461fecce350eff39160272ff9,
textures/icons/building mining camp icon.tga,64,64,256,256,True,True,True,710e52dc7e3d3f7492273fbac944a2acfe13fc54da3e64a7ebde09d608e14e87,f589bd2a7ca79d039dc8ebc4ec844441f675302461fecce350eff39160272ff9,
textures/icons/building monument five icon 64.tga,64,64,256,256,True,True,True,ed7a76f1e6e5080d648e6b3dba19e7b88e8670591f81021ca2b6d88a5ab8ace2,d5ba277280afbd3952d85ba7f094c0616da5291d3a8c464c89e271e124b6d20f,
textures/icons/building monument five icon.tga,64,64,256,256,True,True,True,ed7a76f1e6e5080d648e6b3dba19e7b88e8670591f81021ca2b6d88a5ab8ace2,d5ba277280afbd3952d85ba7f094c0616da5291d3a8c464c89e271e124b6d20f,
textures/icons/building monument four icon 64.tga,64,64,256,256,True,True,True,71b6db59f7ecd2d9ff6951ea8ed5555b2abb11b89f162fe37666aa316825672e,117a4b50aff02748f4497e279a567fe73d4265835cb7d6f2f1faee16e37e34c2,
textures/icons/building monument four icon.tga,64,64,256,256,True,True,True,71b6db59f7ecd2d9ff6951ea8ed5555b2abb11b89f162fe37666aa316825672e,117a4b50aff02748f4497e279a567fe73d4265835cb7d6f2f1faee16e37e34c2,
textures/icons/building monument one icon 64.tga,64,64,256,256,True,True,True,0e567fae7d5b5a74c460fa6f7a706148f6cb37037881c597d4fa93a7efa07f34,cd0f869b44d2e17b629e1c1925c21c3c4d906223253aebb25134d822e4098c66,
textures/icons/building monument one icon.tga,64,64,256,256,True,True,True,0e567fae7d5b5a74c460fa6f7a706148f6cb37037881c597d4fa93a7efa07f34,cd0f869b44d2e17b629e1c1925c21c3c4d906223253aebb25134d822e4098c66,
textures/icons/building monument three icon 64.tga,64,64,256,256,True,True,True,8548513040610c363c2a0130f0be6858aeb724350be936a48c242f02cb603c94,0bcfed3b08702db565788f93055b83c1bab0c65e04fd7725e8db2e33c3eebf0e,
textures/icons/building monument three icon.tga,64,64,256,256,True,True,True,8548513040610c363c2a0130f0be6858aeb724350be936a48c242f02cb603c94,0bcfed3b08702db565788f93055b83c1bab0c65e04fd7725e8db2e33c3eebf0e,
textures/icons/building monument two icon 64.tga,64,64,256,256,True,True,True,d8bd900a7c2237008f8ed6b2a6f75094ec63dbd068ca8411d096e24be9e2b5aa,d28c8b4173a5c3e586388071a7f67be2aed02b1f8f88e743411016173ad985ce,
textures/icons/building monument two icon.tga,64,64,256,256,True,True,True,d8bd900a7c2237008f8ed6b2a6f75094ec63dbd068ca8411d096e24be9e2b5aa,d28c8b4173a5c3e586388071a7f67be2aed02b1f8f88e743411016173ad985ce,
textures/icons/building norse shrine icon 64.tga,64,64,256,256,True,True,True,ffae83e062167c5960ce4052187bd82c2584af76f747de1969c3416502a67cd7,077cab04bd8a51c922a440521646e754819e042b2f122432ebd3ef361b74797c,
textures/icons/building norse shrine icon.tga,64,64,256,256,True,True,True,ffae83e062167c5960ce4052187bd82c2584af76f747de1969c3416502a67cd7,077cab04bd8a51c922a440521646e754819e042b2f122432ebd3ef361b74797c,
textures/icons/building orichalkos wall icons 32.tga,64,64,256,256,True,True,True,18dcf3e9d4215de7548a7401b73ae57c97fde52c88651b5953aef584472be308,75411ec91a84c4fe1934044e7918981ff06f2a086d6cfa34b7842a10758bbd25,
textures/icons/building orichalkos wall icons 64.tga,64,64,256,256,True,True,True,18dcf3e9d4215de7548a7401b73ae57c97fde52c88651b5953aef584472be308,75411ec91a84c4fe1934044e7918981ff06f2a086d6cfa34b7842a10758bbd25,
textures/icons/building osiris pyramid icon 64.tga,64,64,256,256,True,True,True,612d705060ceec32d77513ddb7fef814f5faa4c5414cdd0e8b817c707caa1916,f51c11126cbf76d45abd8f0243c6253b108091d42f9b1f884059a3075bf2723b,
textures/icons/building osiris pyramid icon.tga,64,64,256,256,True,True,True,612d705060ceec32d77513ddb7fef814f5faa4c5414cdd0e8b817c707caa1916,f51c11126cbf76d45abd8f0243c6253b108091d42f9b1f884059a3075bf2723b,
textures/icons/building outpost icon 64.tga,64,64,256,256,True,True,True,3102816082ea34c5c3f5b98eb7b132bdac294218a13d656723ef5d3656493d1c,99c43da1f57766bac2bb790e7db97fcf1712e5ae2b0edae7e928687b38d7f07c,
textures/icons/building outpost icon.tga,64,64,256,256,True,True,True,3102816082ea34c5c3f5b98eb7b132bdac294218a13d656723ef5d3656493d1c,99c43da1f57766bac2bb790e7db97fcf1712e5ae2b0edae7e928687b38d7f07c,
textures/icons/building palace icons 128.tga,128,128,512,512,True,True,True,80dff15963c6a4d5365134b9c0b40584886a453e4f52ed67754051ddd0a87987,a77a6543f2df018e949049ad7b266db00c9942eefcfd52476a30a273f36889c0,
textures/icons/building palace icons 32.tga,64,64,256,256,True,True,True,1679d3b60285056761af4c4704717f828e48d065215599feb7c8ff862b2e1779,edf4660646087151a24989e1e6799cf3aa1009f16d164cb743110f71f803018e,
textures/icons/building palace icons 64.tga,64,64,256,256,True,True,True,1679d3b60285056761af4c4704717f828e48d065215599feb7c8ff862b2e1779,edf4660646087151a24989e1e6799cf3aa1009f16d164cb743110f71f803018e,
textures/icons/building pharaoh statue icon 64.tga,64,64,256,256,True,True,True,5830e6d6bafc408b167a913c5101d51b53fd1bfe5e2d0d5c152559c0515fd41a,6fda52c32498745e2a49a60c6601c5bf5628fb1ffde2175d28c82daf5e4039e7,
textures/icons/building sentry tower icon 64.tga,64,64,256,256,True,True,True,b4eb5c20859e6d92dfc254d925109e7858b87888ec3a3042c1167c1b5a7f500f,4fd1fdd74e6f72b7ff64e6c858f7339aab00fa98607ee5f4e3a4e76c3462ef0d,
textures/icons/building sentry tower icon.tga,64,64,256,256,True,True,True,b4eb5c20859e6d92dfc254d925109e7858b87888ec3a3042c1167c1b5a7f500f,4fd1fdd74e6f72b7ff64e6c858f7339aab00fa98607ee5f4e3a4e76c3462ef0d,
textures/icons/building settlement icon 64.tga,64,64,256,256,True,True,True,96ba8063b8fee8ed5985eb339e51b5745eaf4129e1432ad7b5e1178da5025d4a,f3ac075c6541145b8f0facf569bdb68a2989214cb8e46a6852514a9f4272be91,
textures/icons/building settlement icon.tga,64,64,256,256,True,True,True,96ba8063b8fee8ed5985eb339e51b5745eaf4129e1432ad7b5e1178da5025d4a,f3ac075c6541145b8f0facf569bdb68a2989214cb8e46a6852514a9f4272be91,
textures/icons/building siege workshop icon 64.tga,64,64,256,256,True,True,True,fb6981ae7ccb339aff6cd0277bc947d0be9e6a6cd643c9c54449c996582b244a,023c16d24a8a562d11272166a67b4e52b748db9d4865a18c10f9fec9a1b8c4ce,
textures/icons/building siege workshop icon.tga,64,64,256,256,True,True,True,fb6981ae7ccb339aff6cd0277bc947d0be9e6a6cd643c9c54449c996582b244a,023c16d24a8a562d11272166a67b4e52b748db9d4865a18c10f9fec9a1b8c4ce,
textures/icons/building skytemple icons 128.tga,128,128,512,512,True,True,True,41233de2fcc381c5a04a4248f1d64c630b723d3657da44dc1bf6bce98494109a,a2943e7db72fd709922efa33a2d226f1d5b31a06c862c59a4201a20959081717,
textures/icons/building skytemple icons 32.tga,64,64,256,256,True,True,True,30f935d3e8b5b597cbb15ea41b7e20171f37dbb6fd60e59237649b4608bef794,342b00a9ce0f88ff7eef05d83c903f2ba68769555a169d998450614ea83e22f0,
textures/icons/building skytemple icons 64.tga,64,64,256,256,True,True,True,30f935d3e8b5b597cbb15ea41b7e20171f37dbb6fd60e59237649b4608bef794,342b00a9ce0f88ff7eef05d83c903f2ba68769555a169d998450614ea83e22f0,
textures/icons/building specialist icons 128.tga,128,128,512,512,True,True,True,d00a9f3c6c6d342062a2ecd3e55247a9657d0fbf445ba6dc2bbe6d193437caab,a09e15cb825de9d0f098b1ad4af68287679e07e27478c610624d1cdeb3596d47,
textures/icons/building specialist icons 32.tga,64,64,256,256,True,True,True,6a620e3be219f3cf221cb0aefd777f7a5d65c2168847cc0cc9bd5481aac3f7fe,29faab62efcddcd25697630155442b57d7c8cb8a9b03e91319490068fe40d67f,
textures/icons/building specialist icons 64.tga,64,64,256,256,True,True,True,6a620e3be219f3cf221cb0aefd777f7a5d65c2168847cc0cc9bd5481aac3f7fe,29faab62efcddcd25697630155442b57d7c8cb8a9b03e91319490068fe40d67f,
textures/icons/building stable icon 64.tga,64,64,256,256,True,True,True,1a0d8df449b6475c1857b3a1012729c220e8cff01137ce81a579e12e6f5d1ff7,7aa91c5f081fffc06b1df4a065f08f17fb8a1ce9d8e47b79399fd0a79f2743a2,
textures/icons/building stable icon.tga,64,64,256,256,True,True,True,1a0d8df449b6475c1857b3a1012729c220e8cff01137ce81a579e12e6f5d1ff7,7aa91c5f081fffc06b1df4a065f08f17fb8a1ce9d8e47b79399fd0a79f2743a2,
textures/icons/building storage pit icon.tga,64,64,256,256,True,True,True,357a9a97a1a0434d28eb1e14777138be99bb1feeb526220b22a8e790df74ad67,8de72ac47c2de5b87daa1cfe70270a1e2891e348cfb01c2245e7a16c1893a2eb,
textures/icons/building storehouse icon 64.tga,64,64,256,256,True,True,True,23c53e5c5c9bd0d13fcb9b828f136d3b47c0a440df438c104338a73aedac47ec,7ff301cc95a43ab3d994d054e752702f438cec73c17fd9738908ec87180588d2,
textures/icons/building storehouse icon.tga,64,64,256,256,True,True,True,23c53e5c5c9bd0d13fcb9b828f136d3b47c0a440df438c104338a73aedac47ec,7ff301cc95a43ab3d994d054e752702f438cec73c17fd9738908ec87180588d2,
textures/icons/building temple icon 64.tga,64,64,256,256,True,True,True,397eb7269ab3d4cb6084d806fbbb31af9149c2ffeee6a198edb8d6d74cb61f09,fc1cd8e0fee3bc1e1a7abe307caddd9747ffdd21a124c3412b666f069b8b0d34,
textures/icons/building temple icon.tga,64,64,256,256,True,True,True,397eb7269ab3d4cb6084d806fbbb31af9149c2ffeee6a198edb8d6d74cb61f09,fc1cd8e0fee3bc1e1a7abe307caddd9747ffdd21a124c3412b666f069b8b0d34,
textures/icons/building titan gate icons 128.tga,128,128,512,512,True,True,True,e8b35f7787e4d724138d935eb1913bfb4bc01e02bcc995be35b91c19672c6336,8e498f2a04e44af1de73656bfdd312296d0516a7ac2d2f8ff94ba32f83d85c2e,
textures/icons/building titan gate icons 32.tga,64,64,256,256,True,True,True,0f091fed565c346eecf9e3b203a85009c80f62a0972380afe76145df146b0a05,abd2e6970c7df1bd7742ea5742d8057d8012380eee7e7f98ca258f28433e8e73,
textures/icons/building titan gate icons 64.tga,64,64,256,256,True,True,True,0f091fed565c346eecf9e3b203a85009c80f62a0972380afe76145df146b0a05,abd2e6970c7df1bd7742ea5742d8057d8012380eee7e7f98ca258f28433e8e73,
textures/icons/building tower mirror icons 128.tga,128,128,512,512,True,True,True,ddec79404290bd55eee8a80957829f9903778b7c739c2937acae1ce9e7ce821a,9976b452e75011b0876552442bf088b2a09df2a897fda7802dc3fbc522fbf778,
textures/icons/building tower mirror icons 32.tga,64,64,256,256,True,True,True,9ae932ccb8abb0a682d839f3c99763e06099031c7da249c77de1d6ec993e09c4,7c0b60034aad0c66541f5d74ae6e5eade349ed63fcf4715192bba4e547623b1a,
textures/icons/building tower mirror icons 64.tga,64,64,256,256,True,True,True,9ae932ccb8abb0a682d839f3c99763e06099031c7da249c77de1d6ec993e09c4,7c0b60034aad0c66541f5d74ae6e5eade349ed63fcf4715192bba4e547623b1a,
textures/icons/building town center atlanis icons 128.tga,128,128,512,512,True,True,True,5222b8be6b44c4ba2e199724857af2d6979a8ddacc0e6b16e470b9916c491923,493b6e2925c04eaf98c5cbaf6365ae041d02ae517da0fc9a65b33a37faee46a6,
textures/icons/building town center atlanis icons 32.tga,64,64,256,256,True,True,True,e8aaafd597918d87c4830702bfda198a2e9e458b613e734febca888a182b68c6,69c81f565efd71e9e9109392b4c1cedef4b51aa7d05f54f66f0b7ea7f2b27f16,
textures/icons/building town center atlanis icons 64.tga,64,64,256,256,True,True,True,e8aaafd597918d87c4830702bfda198a2e9e458b613e734febca888a182b68c6,69c81f565efd71e9e9109392b4c1cedef4b51aa7d05f54f66f0b7ea7f2b27f16,
textures/icons/building town center atlantis icons 32.tga,64,64,256,256,True,True,True,4a86f25b818e07f2da894404422f6298a398b9b6ca316f8f33d8d4a97be19efe,380917c8e68e0a89b0fbaacf544cf497b655ec0ae63a47bf3c9a4b01299ab824,
textures/icons/building town center atlantis icons 64.tga,64,64,256,256,True,True,True,4a86f25b818e07f2da894404422f6298a398b9b6ca316f8f33d8d4a97be19efe,380917c8e68e0a89b0fbaacf544cf497b655ec0ae63a47bf3c9a4b01299ab824,
textures/icons/building town center chinese icon.tga,64,64,256,256,True,True,True,1afd088bbdb0e97abff071b88cf4090c8b817cc04a8bb6a5d47c518405750437,a72e12b68ce6228cddb89a1e808d6979830668616373f7676f207dcd498e5d6d,
textures/icons/building town center egypt icon 64.tga,64,64,256,256,True,True,True,777149b8bf6f4aa090c58914f3f1c0b34d751a7280aff4da8f390b62d77f751e,9cadb8a2400aa44c6b85418c726b74a309658df91b219a4934203f874d9684f1,
textures/icons/building town center egypt icon.tga,64,64,256,256,True,True,True,777149b8bf6f4aa090c58914f3f1c0b34d751a7280aff4da8f390b62d77f751e,9cadb8a2400aa44c6b85418c726b74a309658df91b219a4934203f874d9684f1,
textures/icons/building town center greek icon 64.tga,64,64,256,256,True,True,True,9d1caeef215186f221c07cb66b5a3f6d7802729994406326e78a15fcbda47045,817b3ae906060d9aa3104f903803d778fc75c26a489beb0dced728cc55318f49,
textures/icons/building town center greek icon.tga,64,64,256,256,True,True,True,9d1caeef215186f221c07cb66b5a3f6d7802729994406326e78a15fcbda47045,817b3ae906060d9aa3104f903803d778fc75c26a489beb0dced728cc55318f49,
textures/icons/building town center norse icon 64.tga,64,64,256,256,True,True,True,52f9b4365215e4fbebc7f26ddcd2d54a3704d4e473264c03187b1d64e2789379,11905404cbf0057f615c5bd577b0abdac31c8f7df5bd8b92206f2a889c0fdb99,
textures/icons/building town center norse icon.tga,64,64,256,256,True,True,True,52f9b4365215e4fbebc7f26ddcd2d54a3704d4e473264c03187b1d64e2789379,11905404cbf0057f615c5bd577b0abdac31c8f7df5bd8b92206f2a889c0fdb99,
textures/icons/building university icons 128.tga,128,128,512,512,True,True,True,c41975dede07e46e1fa86c20e6f0321a10953ba840789f94d576226d2f5e6713,f464387ac5b1a4d98aa87ed735d321247843041a4f79c3a1910bb99564448ba8,
textures/icons/building university icons 32.tga,64,64,256,256,True,True,True,09234394611c436dc1e4455e2dfe406b40f9754f5795783b90af39d459644788,babe4ca4d45d69f418c5552574d99320920591fc5fc90f8202f863e788085869,
textures/icons/building university icons 64.tga,64,64,256,256,True,True,True,09234394611c436dc1e4455e2dfe406b40f9754f5795783b90af39d459644788,babe4ca4d45d69f418c5552574d99320920591fc5fc90f8202f863e788085869,
textures/icons/building wall icon 64.tga,64,64,256,256,True,True,True,805a33903f92f2ea6022e2fb4b76109ce654845276865bee8457dd24e00fd38f,197d14d44c56b8fb63f044ef00276ebda57bb1713c84b9b8dc6ac51d4ae867a4,
textures/icons/building wall icon.tga,64,64,256,256,True,True,True,805a33903f92f2ea6022e2fb4b76109ce654845276865bee8457dd24e00fd38f,197d14d44c56b8fb63f044ef00276ebda57bb1713c84b9b8dc6ac51d4ae867a4,
textures/icons/building wall to gate icon 64.tga,64,64,256,256,True,True,True,1415a6484b8e55092a34193c1e5395dbb58906d86bdcd860346cf06414b76e26,6180aa08a197feae1b67d9f2e1e882cb3557a579c8a2a392cb01c14960713bbb,
textures/icons/building wall to gate icon.tga,64,64,256,256,True,True,True,1415a6484b8e55092a34193c1e5395dbb58906d86bdcd860346cf06414b76e26,6180aa08a197feae1b67d9f2e1e882cb3557a579c8a2a392cb01c14960713bbb,
textures/icons/building watch tower icon 64.tga,64,64,256,256,True,True,True,509bfbb28aee0598dcd6a390f37fd499bf792bc8014fe68a044bedac222ad40b,01dee7fbdb030a35bd40999172a475a992ea84484ce491fc014cc7c82148aabb,
textures/icons/building watch tower icon.tga,64,64,256,256,True,True,True,509bfbb28aee0598dcd6a390f37fd499bf792bc8014fe68a044bedac222ad40b,01dee7fbdb030a35bd40999172a475a992ea84484ce491fc014cc7c82148aabb,
textures/icons/building wonder icon 64.tga,64,64,256,256,True,True,True,e0d85b726f23962ba1b2146e673f7fbacfb3133d332557e01c5cb13e895f5909,475b0042c6290654aa212b0b7f0641a9aa5d2988185883a5ba5ff843a63d861f,
textures/icons/building wonder icon.tga,64,64,256,256,True,True,True,e0d85b726f23962ba1b2146e673f7fbacfb3133d332557e01c5cb13e895f5909,475b0042c6290654aa212b0b7f0641a9aa5d2988185883a5ba5ff843a63d861f,
textures/icons/buyfood.tga,32,32,128,128,True,True,True,6c8581ee717cf5f1b6e79aca2adea40f0912302894bb31849e1461b0bf734732,ad1e623fadc3288a5ac4128f40ce03ae6e4ee4d223ae3e13f768d2560001d8f1,
textures/icons/buywood.tga,32,32,128,128,True,True,True,3453a38ca9d343c469a8a732724bf38ece9841b38abcec265c73acc292c244bc,3b84dc68b153acd67d5044c193935b7874ae30acafc4a6330904916ba15f7b90,
textures/icons/cavalry c cataphract icon.tga,64,64,256,256,True,True,True,9579be038632b0a2c1b1a434ee2e72d0ef481f725053a6e76216f495535c640f,4572d8aa4b11293f56e0a37e2a04b44a5df3c8f9f6df900fadcfc1c4b10ce792,
textures/icons/cavalry c general icon.tga,64,64,256,256,True,True,True,848a13c339f1a735c96d983b77ac9de3c9d04318e70cdc392d2e51490d7ff57d,92f5c5e73e90519700b69076b575b545c3b4f8a5ca7c7f1bc334e4c3129192a8,
textures/icons/cavalry c scout icon.tga,64,64,256,256,True,True,True,858b14c1306fcc7715e41f1d8159d242c77bfc061c8e9eecf594d73ffca2d200,3b71f94a317e373f7d6092fc8cce03d0424d02455e9c5bb991583acb5e1c24ac,
textures/icons/cavalry c war chariot icon.tga,64,64,256,256,True,True,True,1fb13addefdf3fcf37e55cd120c0d1d11eefb918fbcf7ab9229db64ad7fb4120,cb3f1fbd6d675de90480e250eeb5842b435982dc7b989fc02f55d334fb235f33,
textures/icons/cavalry e camelry icon 64.tga,64,64,256,256,True,True,True,1dc18525e6f9dc974f31c23e9954f6a20e41cde4b844f8de9761eb93bae92a6b,ee4e211037563288775466a1a4f351caab785f59700be387c8f8880714b6c199,
textures/icons/cavalry e camelry icon.tga,64,64,256,256,True,True,True,1dc18525e6f9dc974f31c23e9954f6a20e41cde4b844f8de9761eb93bae92a6b,ee4e211037563288775466a1a4f351caab785f59700be387c8f8880714b6c199,
textures/icons/cavalry e chariot archer icon 64.tga,64,64,256,256,True,True,True,f1618222ae7385dde8570c2181ed577d0f33a3215a820a4186283a52bd6d64af,5405a764aa5e1a8f3ed6225fdc2b298ba26245c76c8115a6403b03b2d515384a,
textures/icons/cavalry e chariot archer icon.tga,64,64,256,256,True,True,True,f1618222ae7385dde8570c2181ed577d0f33a3215a820a4186283a52bd6d64af,5405a764aa5e1a8f3ed6225fdc2b298ba26245c76c8115a6403b03b2d515384a,
textures/icons/cavalry e mercenary icon 64.tga,64,64,256,256,True,True,True,d654db7b35c09cd1ee2d9901cde99f95dfa16a6170a9acc5be18238fc053a1c9,d3c67d12851ef2879f5b47252df2ea7de7f79db9667d46c03f5dfb1f5ddedbbb,
textures/icons/cavalry e mercenary icon.tga,64,64,256,256,True,True,True,d654db7b35c09cd1ee2d9901cde99f95dfa16a6170a9acc5be18238fc053a1c9,d3c67d12851ef2879f5b47252df2ea7de7f79db9667d46c03f5dfb1f5ddedbbb,
